This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy,Este campo permite definir o número máximo de licenças que podem ser alocadas anualmente para este tipo de licença durante a criação da política de licenças
This method is only meant for developer mode,Este método destina-se apenas ao modo de desenvolvedor
This will overwrite the tax component {0} in the salary slip and tax won't be calculated based on the Income Tax Slabs,Isso substituirá o componente fiscal {0} no comprovante de salário e o imposto não será calculado com base nas Placas de Imposto de Renda
Time Interval,Intervalo de tempo
Time taken to fill the open positions,Tempo necessário para preencher as vagas abertas
Time to Fill,Hora de preencher
Timelines,Cronogramas
Timesheet Details,Detalhes do quadro de horários
To User,Para o usuário
"To allow this, enable {0} under {1}.","Para permitir isso, ative {0} em {1}."
To apply for a Half Day check 'Half Day' and select the Half Day Date,"Para se inscrever para meio dia, marque 'Meio dia' e selecione a data de meio dia"
To date cannot be before from date,Até a data não pode ser anterior à data
"To overwrite the salary component amount for a tax component, please enable {0}","Para substituir o valor do componente salarial por um componente fiscal, ative {0}"
To(Year),Para (ano)
To(Year) year can not be less than From(year),Até(Ano) o ano não pode ser inferior a De(ano)
Today is {0}'s birthday 🎉,Hoje é o aniversário de {0} 🎉
Today {0} at our Company! 🎉,Hoje {0} na nossa Empresa! 🎉
Today {0} completed {1} year(s) at our Company! 🎉,Hoje {0} completou {1} ano(s) na nossa Empresa! 🎉
Total Allocated Leave(s),Total de licenças alocadas
Total Amount cannot be zero,O valor total não pode ser zero
Total Asset Recovery Cost,Custo total de recuperação de ativos
Total Deduction (Company Currency),Dedução total (moeda da empresa)
Total Earnings,Ganhos totais
Total Expense Claim (via Expense Claim),Declaração de despesas totais (via declaração de despesas)
Total Expense Claim (via Expense Claims),Declaração de despesas totais (por meio de declarações de despesas)
Total Goal Score,Pontuação total de gols
Total Gross Pay,Salário Bruto Total
Total Hours (T),Total de horas (T)
Total Income Tax,Imposto de Renda Total
Total Interest Amount,Valor total dos juros
Total Leaves ({0}),Total de licenças ({0})
Total Loan Repayment,Reembolso total do empréstimo
Total Net Pay,Salário Líquido Total
Total Non-Billed Hours,Total de horas não faturadas
Total Payable Amount,Valor total a pagar
Total Payment,Pagamento total
Total Principal Amount,Valor total do principal
Total Receivable Amount,Valor total a receber
Total Resignations,Total de Demissões
Total Self Score,Autopontuação total
Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period,O total de licenças alocadas é superior à alocação máxima permitida para {0} tipo de licença para o funcionário {1} no período
Total allocated leaves {0} cannot be less than already approved leaves {1} for the period,O total de licenças alocadas {0} não pode ser menor que as licenças já aprovadas {1} para o período
Total in words (Company Currency),Total por extenso (moeda da empresa)
Total leaves allocated cannot exceed annual allocation of {0}.,O total de licenças alocadas não pode exceder a alocação anual de {0}.
Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salário total contabilizado neste componente para este empregado desde o início do ano (período processado na folha de pagamento ou ano fiscal) até a data de término do comprovante de salário atual.
Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.,Salário total contabilizado para este funcionário desde o início do mês até a data de término do comprovante de salário atual.
Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.,Salário total contabilizado para este funcionário desde o início do ano (período processado na folha de pagamento ou exercício fiscal) até a data de término do comprovante de salário atual.
"Total weightage for all {0} must add up to 100. Currently, it is {1}%","A ponderação total de todos os {0} deve somar 100. Atualmente, é de {1}%"
Total working Days Per Year,Total de dias úteis por ano
Transactions cannot be created for an Inactive Employee {0}.,As transações não podem ser criadas para um funcionário inativo {0}.
Unable to retrieve your location,Não foi possível recuperar sua localização
Unarchive,Unchon
Unclaimed Amount,Valor não reclamado
Under Review,Em revisão
Unlink Payment,Desvincular pagamento
Unlinked Attendance record from Employee Checkins: {},Registro de presença desvinculado de check-ins de funcionários: {}
Unlinked logs,Registros desvinculados
Unmarked Check-in Logs Found,Registros de check-in não marcados encontrados
Unmarked Employee Header,Cabeçalho de funcionário não marcado
Unmarked Employees HTML,HTML de funcionários não marcados
Unsettled,Inquieto
Unsettled Transactions,Transações não liquidadas
Unsubmitted Appraisals,Avaliações não enviadas
Untracked Hours,Horas não rastreadas
Untracked Hours (U),Horas não rastreadas (U)
Upcoming Holidays Reminder,Lembrete dos próximos feriados
Upcoming Shifts,Próximos turnos
Update Job Applicant,Atualizar candidato a emprego
Update Progress,Progresso da atualização
Update Salary Structures,Atualizar estruturas salariais
Update Status,Atualizar status
Updated status from {0} to {1} for date {2} in the attendance record {3},Status atualizado de {0} para {1} para a data {2} no registro de presença {3}
Updated the Job Applicant status to {0},Atualizado o status do candidato a emprego para {0}
Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2},Atualizado o status da oferta de emprego {0} do candidato a emprego vinculado {1} para {2}
Updated the status of linked Job Applicant {0} to {1},Atualizado o status do candidato a emprego vinculado {0} para {1}
Upload images or documents,Carregar imagens ou documentos
Upper Range,Faixa superior
Used Leave(s),Licença(s) Usada(s)
Utilization,Utilização
Vacancies fulfilled,Vagas preenchidas
Vehicle Expenses,Despesas com veículos
Vehicle Service Item,Item de serviço do veículo
View Goals,Ver metas
View List,Ver lista
Violet,Violeta
WARNING: Loan Management module has been separated from ERPNext.,AVISO: O módulo de Gestão de Empréstimos foi separado do ERPNext.
Warning: Insufficient leave balance for Leave Type {0} in this allocation.,Aviso: Saldo de licenças insuficiente para o Tipo de Licença {0} nesta alocação.
Warning: Insufficient leave balance for Leave Type {0}.,Aviso: Saldo de licenças insuficiente para o tipo de licença {0}.
Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.,Aviso: {0} já tem uma Atribuição de Turno ativa {1} para algumas/todas essas datas.
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.","Quando definido como 'Inativo', os funcionários com turnos ativos conflitantes não serão excluídos."
Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.,Já a alocação para Licenças Compensatórias é criada ou atualizada automaticamente no momento do envio da Solicitação de Licença Compensatória.
Why is this Candidate Qualified for this Position?,Por que este candidato está qualificado para esta posição?
Withheld,Retido
Work Anniversaries ,Aniversários de trabalho
Work Anniversary Reminder,Lembrete de aniversário de trabalho
Work Experience Calculation Method,Método de cálculo de experiência profissional
Work References,Referências de trabalho
Working Days and Hours,Dias e Horários de Trabalho
Year To Date,No acumulado do ano
Year To Date(Company Currency),Acumulado no Ano (Moeda da Empresa)
"Yes, Proceed","Sim, prosseguir"
"You can claim only an amount of {0}, the rest amount {1} should be in the application as pro-rata component","Você pode reivindicar apenas um valor de {0}, o valor restante {1} deve estar no aplicativo como componente proporcional"
You can not define multiple slabs if you have a slab with no lower and upper limits.,Não é possível definir múltiplas lajes se tiver uma laje sem limites inferior e superior.
You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.,Você só pode planejar até {0} vagas e orçar {1} para {2} de acordo com o plano de pessoal {3} da controladora {4}.
"You can only upload JPG, PNG, PDF, TXT or Microsoft documents.","Você só pode fazer upload de documentos JPG, PNG, PDF, TXT ou Microsoft."
You do not have permission to complete this action,Você não tem permissão para concluir esta ação
You have no upcoming shifts,Você não tem turnos futuros
"You may add additional details, if any, and submit the offer.","Você pode adicionar detalhes adicionais, se houver, e enviar a oferta."
You must be within {0} meters of your shift location to check in.,Você deve estar a até {0} metros do local do seu turno para fazer o check-in.
You were only present for Half Day on {}. Cannot apply for a full day compensatory leave,Você esteve presente apenas durante meio dia em {}. Não é possível solicitar licença compensatória de dia inteiro
Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5},Sua sessão de entrevista foi remarcada de {0} {1} - {2} para {3} {4} - {5}
a,um
active,ativo
based on,baseado em
create/submit,criar/enviar
created,criado
goal,meta
goals,metas
here,aqui
modify_half_day_status,modificar_meio_dia_status
or for the Employee's Department: {0},ou para o Departamento de Funcionários: {0}
p,p
process,processo
processed,processado
result,resultado
results,resultados
review,análise
reviews,comentários
router-link,link do roteador
svg,SVG
via Salary Component sync,via sincronização do componente salarial
{0} & {1},{0} e {1}
{0} <br> This error can be due to missing or deleted field.,{0} <br> Este erro pode ocorrer devido a um campo ausente ou excluído.
{0} Appraisal(s) are not submitted yet,{0} As avaliações ainda não foram enviadas
{0} Field,{0} Campo
{0} Missing,{0} Ausente
{0} Row #{1}: Formula is set but {2} is disabled for the Salary Component {3}.,"{0} Linha #{1}: A fórmula está definida, mas {2} está desabilitada para o Componente Salarial {3}."
{0} Row #{1}: {2} needs to be enabled for the formula to be considered.,{0} Linha #{1}: {2} precisa estar ativado para que a fórmula seja considerada.
{0} already has an active Shift Assignment {1} for some/all of these dates.,{0} já tem uma atribuição de turno ativa {1} para algumas/todas essas datas.
{0} completed {1} year(s),{0} completou {1} ano(s)
{0} has {1} enabled,{0} tem {1} ativado
{0} is not a holiday.,{0} não é feriado.
{0} is not allowed to submit Interview Feedback for the Interview: {1},{0} não tem permissão para enviar feedback da entrevista: {1}
{0} leaves allocated successfully,{0} folhas alocadas com sucesso
{0} leaves from allocation for {1} leave type have expired and will be processed during the next scheduled job. It is recommended to expire them now before creating new leave policy assignments.,{0} licenças da alocação para o tipo de licença {1} expiraram e serão processadas durante o próximo trabalho agendado. Recomenda-se expirá-los agora antes de criar novas atribuições de política de licenças.
{0} leaves were manually allocated by {1} on {2},{0} licenças foram alocadas manualmente por {1} em {2}
{0} of {1} Completed,{0} de {1} concluído
{0} to {1} employee(s)?,{0} a {1} funcionário(s)?
{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.,{0} vagas e {1} orçamento para {2} já previstos para empresas subsidiárias de {3}. Você só pode planejar até {4} vagas e orçar {5} de acordo com o plano de pessoal {6} da controladora {3}.
{0} will be updated for the following Salary Structures: {1}.,{0} será atualizado para as seguintes Estruturas Salariais: {1}.
{0} {1} {2}?,{0} {1} {2}?
{0}: {1},{0}: {1}
{0}d,{0}d
{} {} open for this position.,{} {} aberto para esta posição.
